name,tier,cores,pcores,mem,region,price,ACU,SSD,MaxNics,Bandwidth,MaxDataDiskCount,MaxDataDiskSizeGB,MaxDataDiskIops,MaxDataDiskThroughputMBs,MaxVmIops,MaxVmThroughputMBs,ResourceDiskSizeInMB,TempDiskSizeInGB,TempDiskIops,TempDiskReadMBs,TempDiskWriteMBs,SAPS2T,SAPS3T,HANA,Hyperthreaded,OfferName,_id
a0,basic,1,1,0.75,asia-pacific-east,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-asia-pacific-east
a0,basic,1,1,0.75,asia-pacific-southeast,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-asia-pacific-southeast
a0,basic,1,1,0.75,australia-east,0.024,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-australia-east
a0,basic,1,1,0.75,australia-southeast,0.024,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-australia-southeast
a0,basic,1,1,0.75,brazil-south,0.022,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-brazil-south
a0,basic,1,1,0.75,canada-central,0.022,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-canada-central
a0,basic,1,1,0.75,canada-east,0.02,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-canada-east
a0,basic,1,1,0.75,central-india,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-central-india
a0,basic,1,1,0.75,europe-north,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-europe-north
a0,basic,1,1,0.75,europe-west,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-europe-west
a0,basic,1,1,0.75,germany-central,0.021,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-germany-central
a0,basic,1,1,0.75,germany-northeast,0.021,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-germany-northeast
a0,basic,1,1,0.75,japan-east,0.022,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-japan-east
a0,basic,1,1,0.75,japan-west,0.0171,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-japan-west
a0,basic,1,1,0.75,korea-central,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-korea-central
a0,basic,1,1,0.75,korea-south,0.016,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-korea-south
a0,basic,1,1,0.75,south-india,0.016,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-south-india
a0,basic,1,1,0.75,united-kingdom-south,0.02,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-united-kingdom-south
a0,basic,1,1,0.75,united-kingdom-west,0.02,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-united-kingdom-west
a0,basic,1,1,0.75,us-central,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-central
a0,basic,1,1,0.75,us-east,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-east
a0,basic,1,1,0.75,us-east-2,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-east-2
a0,basic,1,1,0.75,usgov-arizona,0.017,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-usgov-arizona
a0,basic,1,1,0.75,usgov-iowa,0.017,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-usgov-iowa
a0,basic,1,1,0.75,usgov-texas,0.017,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-usgov-texas
a0,basic,1,1,0.75,usgov-virginia,0.017,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-usgov-virginia
a0,basic,1,1,0.75,us-north-central,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-north-central
a0,basic,1,1,0.75,us-south-central,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-south-central
a0,basic,1,1,0.75,us-west,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-west
a0,basic,1,1,0.75,us-west-2,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-west-2
a0,basic,1,1,0.75,us-west-central,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-us-west-central
a0,basic,1,1,0.75,west-india,0.018,43,No,2,-1,1,4096,300,60,300,60,20480,20,-1,-1,-1,-2,-2,-2,No,linux-a0-basic,linux-a0-basic-west-india
a1,basic,1,1,1.75,asia-pacific-east,0.038,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-asia-pacific-east
a1,basic,1,1,1.75,asia-pacific-southeast,0.037,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-asia-pacific-southeast
a1,basic,1,1,1.75,australia-east,0.04,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-australia-east
a1,basic,1,1,1.75,australia-southeast,0.032,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-australia-southeast
a1,basic,1,1,1.75,brazil-south,0.054,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-brazil-south
a1,basic,1,1,1.75,canada-central,0.026,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-canada-central
a1,basic,1,1,1.75,canada-east,0.026,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-canada-east
a1,basic,1,1,1.75,central-india,0.03,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-central-india
a1,basic,1,1,1.75,europe-north,0.028,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-europe-north
a1,basic,1,1,1.75,europe-west,0.027,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-europe-west
a1,basic,1,1,1.75,germany-central,0.029,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-germany-central
a1,basic,1,1,1.75,germany-northeast,0.029,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-germany-northeast
a1,basic,1,1,1.75,japan-east,0.032,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-japan-east
a1,basic,1,1,1.75,japan-west,0.032,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-japan-west
a1,basic,1,1,1.75,korea-central,0.032,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-korea-central
a1,basic,1,1,1.75,korea-south,0.029,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-korea-south
a1,basic,1,1,1.75,south-india,0.033,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-south-india
a1,basic,1,1,1.75,united-kingdom-south,0.026,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-united-kingdom-south
a1,basic,1,1,1.75,united-kingdom-west,0.026,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-united-kingdom-west
a1,basic,1,1,1.75,us-central,0.025,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-central
a1,basic,1,1,1.75,us-east,0.023,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-east
a1,basic,1,1,1.75,us-east-2,0.024,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-east-2
a1,basic,1,1,1.75,usgov-arizona,0.0218,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-usgov-arizona
a1,basic,1,1,1.75,usgov-iowa,0.0218,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-usgov-iowa
a1,basic,1,1,1.75,usgov-texas,0.0218,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-usgov-texas
a1,basic,1,1,1.75,usgov-virginia,0.0218,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-usgov-virginia
a1,basic,1,1,1.75,us-north-central,0.023,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-north-central
a1,basic,1,1,1.75,us-south-central,0.025,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-south-central
a1,basic,1,1,1.75,us-west,0.034,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-west
a1,basic,1,1,1.75,us-west-2,0.024,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-west-2
a1,basic,1,1,1.75,us-west-central,0.025,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-us-west-central
a1,basic,1,1,1.75,west-india,0.03,50,No,2,-1,2,8192,600,120,600,120,40960,40,-1,-1,-1,-2,-2,-2,No,linux-a1-basic,linux-a1-basic-west-india
a2,basic,2,2,3.5,asia-pacific-east,0.104,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-asia-pacific-east
a2,basic,2,2,3.5,asia-pacific-southeast,0.095,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-asia-pacific-southeast
a2,basic,2,2,3.5,australia-east,0.098,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-australia-east
a2,basic,2,2,3.5,australia-southeast,0.104,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-australia-southeast
a2,basic,2,2,3.5,brazil-south,0.112,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-brazil-south
a2,basic,2,2,3.5,canada-central,0.095,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-canada-central
a2,basic,2,2,3.5,canada-east,0.087,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-canada-east
a2,basic,2,2,3.5,central-india,0.096,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-central-india
a2,basic,2,2,3.5,europe-north,0.075,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-europe-north
a2,basic,2,2,3.5,europe-west,0.078,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-europe-west
a2,basic,2,2,3.5,germany-central,0.0863,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-germany-central
a2,basic,2,2,3.5,germany-northeast,0.0863,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-germany-northeast
a2,basic,2,2,3.5,japan-east,0.109,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-japan-east
a2,basic,2,2,3.5,japan-west,0.099,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-japan-west
a2,basic,2,2,3.5,korea-central,0.108,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-korea-central
a2,basic,2,2,3.5,korea-south,0.097,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-korea-south
a2,basic,2,2,3.5,south-india,0.094,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-south-india
a2,basic,2,2,3.5,united-kingdom-south,0.101,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-united-kingdom-south
a2,basic,2,2,3.5,united-kingdom-west,0.101,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-united-kingdom-west
a2,basic,2,2,3.5,us-central,0.085,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-central
a2,basic,2,2,3.5,us-east,0.079,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-east
a2,basic,2,2,3.5,us-east-2,0.068,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-east-2
a2,basic,2,2,3.5,usgov-arizona,0.0618,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-usgov-arizona
a2,basic,2,2,3.5,usgov-iowa,0.0618,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-usgov-iowa
a2,basic,2,2,3.5,usgov-texas,0.0618,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-usgov-texas
a2,basic,2,2,3.5,usgov-virginia,0.0618,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-usgov-virginia
a2,basic,2,2,3.5,us-north-central,0.085,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-north-central
a2,basic,2,2,3.5,us-south-central,0.079,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-south-central
a2,basic,2,2,3.5,us-west,0.081,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-west
a2,basic,2,2,3.5,us-west-2,0.068,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-west-2
a2,basic,2,2,3.5,us-west-central,0.079,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-us-west-central
a2,basic,2,2,3.5,west-india,0.096,50,No,2,-1,4,16384,1200,240,1200,240,61440,60,-1,-1,-1,-2,-2,-2,No,linux-a2-basic,linux-a2-basic-west-india
a3,basic,4,4,7,asia-pacific-east,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-asia-pacific-east
a3,basic,4,4,7,asia-pacific-southeast,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-asia-pacific-southeast
a3,basic,4,4,7,australia-east,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-australia-east
a3,basic,4,4,7,australia-southeast,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-australia-southeast
a3,basic,4,4,7,brazil-south,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-brazil-south
a3,basic,4,4,7,canada-central,0.211,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-canada-central
a3,basic,4,4,7,canada-east,0.194,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-canada-east
a3,basic,4,4,7,central-india,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-central-india
a3,basic,4,4,7,europe-north,0.188,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-europe-north
a3,basic,4,4,7,europe-west,0.204,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-europe-west
a3,basic,4,4,7,germany-central,0.216,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-germany-central
a3,basic,4,4,7,germany-northeast,0.216,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-germany-northeast
a3,basic,4,4,7,japan-east,0.276,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-japan-east
a3,basic,4,4,7,japan-west,0.2196,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-japan-west
a3,basic,4,4,7,korea-central,0.224,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-korea-central
a3,basic,4,4,7,korea-south,0.202,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-korea-south
a3,basic,4,4,7,south-india,0.209,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-south-india
a3,basic,4,4,7,united-kingdom-south,0.224,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-united-kingdom-south
a3,basic,4,4,7,united-kingdom-west,0.224,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-united-kingdom-west
a3,basic,4,4,7,us-central,0.188,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-central
a3,basic,4,4,7,us-east,0.176,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-east
a3,basic,4,4,7,us-east-2,0.176,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-east-2
a3,basic,4,4,7,usgov-arizona,0.16,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-usgov-arizona
a3,basic,4,4,7,usgov-iowa,0.16,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-usgov-iowa
a3,basic,4,4,7,usgov-texas,0.16,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-usgov-texas
a3,basic,4,4,7,usgov-virginia,0.16,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-usgov-virginia
a3,basic,4,4,7,us-north-central,0.188,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-north-central
a3,basic,4,4,7,us-south-central,0.176,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-south-central
a3,basic,4,4,7,us-west,0.188,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-west
a3,basic,4,4,7,us-west-2,0.176,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-west-2
a3,basic,4,4,7,us-west-central,0.176,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-us-west-central
a3,basic,4,4,7,west-india,0.232,50,No,2,-1,8,32768,2400,480,2400,480,122880,120,-1,-1,-1,-2,-2,-2,No,linux-a3-basic,linux-a3-basic-west-india
a4,basic,8,8,14,asia-pacific-east,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-asia-pacific-east
a4,basic,8,8,14,asia-pacific-southeast,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-asia-pacific-southeast
a4,basic,8,8,14,australia-east,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-australia-east
a4,basic,8,8,14,australia-southeast,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-australia-southeast
a4,basic,8,8,14,brazil-south,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-brazil-south
a4,basic,8,8,14,canada-central,0.422,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-canada-central
a4,basic,8,8,14,canada-east,0.387,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-canada-east
a4,basic,8,8,14,central-india,0.464,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-central-india
a4,basic,8,8,14,europe-north,0.376,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-europe-north
a4,basic,8,8,14,europe-west,0.408,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-europe-west
a4,basic,8,8,14,germany-central,0.432,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-germany-central
a4,basic,8,8,14,germany-northeast,0.432,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-germany-northeast
a4,basic,8,8,14,japan-east,0.552,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-japan-east
a4,basic,8,8,14,japan-west,0.4392,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-japan-west
a4,basic,8,8,14,korea-central,0.449,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-korea-central
a4,basic,8,8,14,korea-south,0.404,50,No,2,-1,16,65536,4800,960,4800,960,245760,240,-1,-1,-1,-2,-2,-2,No,linux-a4-basic,linux-a4-basic-korea-south
